id,paragraph_1,kg_1,paragraph_2,kg_2
256,"The agreement resolves a lawsuit AOL filed against Microsoft in January 2002 on behalf of its subsidiary , Netscape Communications .","[[""AOL"", ""filed_lawsuit_against"", ""Microsoft""], [""AOL"", ""has_subsidary"", ""Netscape_Communications""], [""lawsuit"", ""filed_in"", ""January_2002""], [""Netscape_Communications"", ""is_subsidary_of"", ""AOL""]]",The legal settlement resolves the private anti-trust lawsuit filed against Microsoft in January 2002 by AOL Time Warner 's America Online unit on behalf of its Netscape subsidiary .,"[[""AOL_Time_Warner"", ""has_unit"", ""America_Online""], [""America_Online"", ""filed_lawsuit_against"", ""Microsoft""], [""America_Online"", ""has_subsidary"", ""Netscape""], [""lawsuit"", ""filed_in"", ""January_2002""], [""Netscape"", ""is_subsidary_of"", ""America_Online""]]"
257,Avalon means the next Windows OS will support new styles of user interfaces and elements .,"[[""Avalon"", ""means"", ""next_Windows_OS""], [""next_Windows_OS"", ""will_support"", ""new_styles_of_user_interfaces""], [""next_Windows_OS"", ""will_support"", ""new_user_interface_elements""]]","Thanks to Avalon , Longhorn will support new styles of user interfaces and user interface elements .","[[""Avalon"", ""enables"", ""Longhorn""], [""Longhorn"", ""will_support"", ""new_styles_of_user_interfaces""], [""Longhorn"", ""will_support"", ""new_user_interface_elements""]]"
258,"There are an estimated 25,000 to 28,000 tribal fighters in the region , with thousands deployed in and around the town .","[[""region"", ""has"", ""25000_to_28000_tribal_fighters""], [""tribal_fighters"", ""deployed_in"", ""town""]]","Bunia has about 750 U.N. troops , compared with an estimated 25,000 to 28,000 tribal fighters in the region , with thousands deployed in and around Bunia .","[[""Bunia"", ""has"", ""750_U_N_troops""], [""Bunia"", ""has"", ""25000_to_28000_tribal_fighters""], [""tribal_fighters"", ""deployed_in"", ""Bunia""]]"
259,"About 130,000 U.S. troops remain in Iraq , with others deployed in Afghanistan , South Korea and elsewhere .","[[""US"", ""has_troops_in"", ""Iraq""], [""US"", ""has_troops_in"", ""Afghanistan""], [""US"", ""has_troops_in"", ""South_Korea""], [""US_troops"", ""located_elsewhere"", ""elsewhere""]]","About 130,000 US soldiers remain in Iraq , with others serving in Afghanistan , South Korea , Japan , Germany and elsewhere .","[[""US"", ""has_soldiers_in"", ""Iraq""], [""US"", ""has_soldiers_in"", ""Afghanistan""], [""US"", ""has_soldiers_in"", ""South_Korea""], [""US"", ""has_soldiers_in"", ""Japan""], [""US"", ""has_soldiers_in"", ""Germany""], [""US_soldiers"", ""serving_elsewhere"", ""elsewhere""]]"
260,""" We condemn and denounce the Governing Council , which is headed by the United States , "" Moqtada al-Sadr said .","[[""Moqtada_al-Sadr"", ""condemns"", ""Governing_Council""], [""Governing_Council"", ""headed_by"", ""United_States""], [""Moqtada_al-Sadr"", ""said"", ""condemnation""]]",""" We condemn the Governing Council headed by the United States , "" Sadr said in a fiery sermon at Koufa mosque near Najaf .",[]
261,"In Falluja on Thursday , two grenades were thrown at soldiers from the Third Armored Cavalry Regiment , wounding seven .","[[""Falluja"", ""location_of"", ""grenade_attack""], [""Third_Armored_Cavalry_Regiment"", ""target_of"", ""grenade_attack""], [""grenade_attack"", ""wounded"", ""seven_soldiers""]]","In Al-Fallujah , two grenades were thrown Thursday at soldiers from the 3rd Armored Cavalry Regiment , wounding seven , none seriously .","[[""Al-Fallujah"", ""location_of"", ""grenade_attack""], [""3rd_Armored_Cavalry_Regiment"", ""target_of"", ""grenade_attack""], [""grenade_attack"", ""wounded"", ""seven_soldiers""]]"
262,Prosecutors said the investment was a breach of duty and resulted in the pension fund immediately losing $ 1 million .,"[[""Prosecutors"", ""said"", ""investment_was_breach_of_duty""], [""investment"", ""resulted_in_loss"", ""pension_fund""], [""pension_fund"", ""lost"", ""$1_million""]]",The indictment says the investment was a breach of fiduciary duties and resulted in the state pension fund immediately losing $ 1 million .,"[[""indictment"", ""says"", ""investment_was_breach_of_fiduciary_duties""], [""investment"", ""resulted_in_loss"", ""state_pension_fund""], [""state_pension_fund"", ""lost"", ""$1_million""]]"
263,""" I never grabbed anyone and then pulled up their shirt and grabbed their breasts , and stuff like that .","[[""I"", ""never_grabbed"", ""anyone""], [""I"", ""did_not_pull_up"", ""shirt""], [""I"", ""did_not_grab"", ""breasts""]]",That I pulled up their shirt and grabbed their breasts and stuff like that : this is not me .,"[[""That"", ""is_not"", ""me""], [""I"", ""did_not_pull_up"", ""shirt""], [""I"", ""did_not_grab"", ""breasts""]]"
264,"In the settlement , Tyrer agreed to pay $ US1.06 million in allegedly ill-gotten trading profits and $ US342,195 in interest , the SEC said .","[[""Tyrer"", ""agreed_to_pay"", ""US1.06_million""], [""Tyrer"", ""agreed_to_pay"", ""US342,195""], [""Tyrer"", ""paid_to"", ""SEC""]]","To settle the charges , Mr. Tyrer agreed to surrender $ 1.06 million in trading profits and $ 342,195 in interest .","[[""Tyrer"", ""agreed_to_surrender"", ""US1.06_million""], [""Tyrer"", ""agreed_to_surrender"", ""US342,195""]]"
265,Half of the women were given a daily dose of the drug and half took a placebo .,"[[""women"", ""given"", ""drug""], [""women"", ""given"", ""placebo""]]",Half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo .,"[[""women"", ""received"", ""oestrogen_plus_progestin""], [""women"", ""given"", ""placebo""]]"
266,"Elsewhere in the diary , Truman showed a more familiar side , colorful and outspoken in his disdain for life in the White House .","[[""Truman"", ""showed"", ""familiar_side""], [""Truman"", ""was"", ""colorful""], [""Truman"", ""was"", ""outspoken""], [""Truman"", ""had_disdain_for"", ""White_House""]]","History aside , the diary reveals a colorful , witty , introspective and irreverent president outspoken in his disdain for life in the White House .","[[""diary"", ""reveals"", ""colorful_president""], [""president"", ""was"", ""witty""], [""president"", ""was"", ""introspective""], [""president"", ""was"", ""irreverent""], [""president"", ""was"", ""outspoken""], [""president"", ""had_disdain_for"", ""White_House""]]"
267,"As a result , Murphy sought to substitute Strier 's sister , Ethel Celnik , as the trustee .","[[""Murphy"", ""sought_to_substitute"", ""Ethel_Celnik""], [""Ethel_Celnik"", ""is_sister_of"", ""Strier""], [""Ethel_Celnik"", ""replaced"", ""Strier""]]","Murphy said Strier 's sister , Ethel Celnik , was in the courtroom at the time , but Strier was not .","[[""Murphy"", ""said"", ""Ethel_Celnik_was_in_courtroom""], [""Ethel_Celnik"", ""is_sister_of"", ""Strier""], [""Strier"", ""was_not_in"", ""courtroom""], [""Ethel_Celnik"", ""was_in"", ""courtroom""]]"
268,U.S. Agriculture Secretary Ann Veneman said she will send a U.S. technical team to Canada to assist in the situation .,"[[""Ann_Veneman"", ""is"", ""U.S._Agriculture_Secretary""], [""Ann_Veneman"", ""will_send"", ""U.S._technical_team""], [""U.S._technical_team"", ""will_be_sent_to"", ""Canada""]]","U.S. Agriculture Secretary Ann Veneman , who announced yesterday 's ban , also said Washington would send a technical team to Canada to assist in the Canadian situation .","[[""Ann_Veneman"", ""is"", ""U.S._Agriculture_Secretary""], [""Ann_Veneman"", ""announced"", ""ban""], [""U.S."", ""will_send"", ""U.S._technical_team""], [""U.S._technical_team"", ""will_be_sent_to"", ""Canada""]]"
269,A senior Malaysian member of JI testified in June that Bashir had approved the church bomb attacks and had called a meeting to plan Megawati 's assassination .,"[[""Bashir"", ""approved"", ""church_bomb_attacks""], [""Bashir"", ""called_meeting_to_plan"", ""Megawati_assassination""], [""Senior_Malaysian_member_of_JI"", ""testified"", ""Bashir_approval""], [""Senior_Malaysian_member_of_JI"", ""testified_in"", ""June""]]",A senior Malaysian member of Jemaah Islamiah testified on June 26 that Bashir had approved the church bomb attacks and had also called a meeting to plan Megawati 's assassination .,"[[""Bashir"", ""approved"", ""church_bomb_attacks""], [""Bashir"", ""called_meeting_to_plan"", ""Megawati_assassination""], [""Senior_Malaysian_member_of_Jemaah_Islamiah"", ""testified"", ""Bashir_approval""], [""Senior_Malaysian_member_of_Jemaah_Islamiah"", ""testified_on"", ""June_26""]]"
270,"The dividend , the company 's second this calendar year , is payable Nov. 7 to shareholders of record at the close of business Oct. 17 .","[[""company"", ""declared"", ""dividend""], [""dividend"", ""is_payable_on"", ""Nov_7""], [""dividend"", ""is_payable_to"", ""shareholders_of_record""], [""shareholders_of_record"", ""determined_on"", ""Oct_17""]]","In a statement , Microsoft said the dividend is payable Nov. 7 to shareholders of record on Oct. 17 .","[[""Microsoft"", ""declared"", ""dividend""], [""dividend"", ""is_payable_on"", ""Nov_7""], [""dividend"", ""is_payable_to"", ""shareholders_of_record""], [""shareholders_of_record"", ""determined_on"", ""Oct_17""]]"
271,"For proof , look no further than this week 's Consumer Electronics Show ( CES ) in Las Vegas .","[[""Consumer_Electronics_Show"", ""location"", ""Las_Vegas""]]",The company is expected to unveil the console on Thursday at the Consumer Electronics Show ( CES ) in Las Vegas .,"[[""company"", ""will_unveil_console_at"", ""Consumer_Electronics_Show""], [""Consumer_Electronics_Show"", ""location"", ""Las_Vegas""], [""console"", ""will_be_unveiled_on"", ""Thursday""]]"
272,"The tech-heavy Nasdaq Stock Markets composite index lost the most ground , falling 16.95 points to 1,506,76 .","[[""Nasdaq_Stock_Markets"", ""lost"", ""16.95_points""], [""Nasdaq_Stock_Markets"", ""fell_to"", ""1506.76""]]","The Nasdaq Composite Index lost 16.95 , or 1.1 percent , to 1507.76 , its first slide in five days .","[[""Nasdaq_Composite_Index"", ""lost"", ""16.95""], [""Nasdaq_Composite_Index"", ""lost_percentage"", ""1.1_percent""], [""Nasdaq_Composite_Index"", ""fell_to"", ""1507.76""], [""Nasdaq_Composite_Index"", ""first_slide_in"", ""5_days""]]"
273,The movie opens this weekend and the companion game has been on sale since late last month .,"[[""movie"", ""opens"", ""this_weekend""], [""companion_game"", ""on_sale_since"", ""late_last_month""]]",The movie opened over the weekend in the number one spot and the companion game has been on sale since late last month .,"[[""movie"", ""opened"", ""over_weekend""], [""movie"", ""opened_at"", ""number_one_spot""], [""companion_game"", ""on_sale_since"", ""late_last_month""]]"
274,"The contract also includes a $ 200,000 buyout .","[[""contract"", ""includes"", ""200,000_buyout""]]","Perkins also had a $ 200,000 buyout clause in his contract .","[[""Perkins"", ""had"", ""200,000_buyout_clause""], [""200,000_buyout_clause"", ""part_of"", ""contract""]]"
275,Atlanta 's Hartsfield International Airport will test a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year .,"[[""Hartsfield_International_Airport"", ""location"", ""Atlanta""], [""Hartsfield_International_Airport"", ""will_test"", ""nationwide_security_system""], [""nationwide_security_system"", ""will_collect"", ""fingerprints""], [""nationwide_security_system"", ""will_take"", ""photographs""], [""nationwide_security_system"", ""targets"", ""foreign_visitors""]]",Atlanta 's Hartsfield International Airport will be the testing site next month for a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year .,"[[""Hartsfield_International_Airport"", ""location"", ""Atlanta""], [""Hartsfield_International_Airport"", ""will_be_testing_site"", ""nationwide_security_system""], [""nationwide_security_system"", ""will_collect"", ""fingerprints""], [""nationwide_security_system"", ""will_take"", ""photographs""], [""nationwide_security_system"", ""targets"", ""foreign_visitors""]]"
276,"Despite generic competition for acne drug Accutane , flagship drug sales rose 21 percent excluding exchange rate swings and nine percent in francs to 10.31 billion .","[[""Accutane"", ""is"", ""acne_drug""], [""Accutane"", ""sales_rose"", ""21_percent""], [""Accutane"", ""sales_in_francs"", ""9_percent""], [""Accutane"", ""sales_amount"", ""10.31_billion""]]","Flagship drug sales rose 21 percent excluding exchange rate swings and nine percent in francs to 10.31 billion , while diagnostics sales fell one percent in francs to 3.57 billion .","[[""Flagship_drug"", ""sales_rose"", ""21_percent""], [""Flagship_drug"", ""sales_in_francs"", ""9_percent""], [""Flagship_drug"", ""sales_amount"", ""10.31_billion""], [""Diagnostics"", ""sales_fell"", ""1_percent""], [""Diagnostics"", ""sales_amount"", ""3.57_billion""]]"
277,""" Tony 's not feeling well , "" Spurs coach Gregg Popovich said .","[[""Gregg_Popovich"", ""said"", ""Tony_not_feeling_well""], [""Gregg_Popovich"", ""is"", ""Spurs_coach""], [""Tony"", ""is_feeling"", ""not_well""]]","We 're thrilled to be up 3-2 , ' ' Coach Gregg Popovich said Wednesday .","[[""Gregg_Popovich"", ""said"", ""thrilled_to_be_up_3-2""], [""Gregg_Popovich"", ""is"", ""Coach""]]"
278,"French special police raided a farm in Corsica on Friday , capturing the top suspect in the 1998 murder of France 's highest official on the Mediterranean island , officials said .","[[""French_special_police"", ""raided"", ""farm_in_Corsica""], [""French_special_police"", ""captured"", ""top_suspect""], [""top_suspect"", ""suspect_in"", ""1998_murder""], [""1998_murder"", ""victim"", ""France_highest_official""], [""France_highest_official"", ""location"", ""Mediterranean_island""], [""Mediterranean_island"", ""part_of"", ""Corsica""]]","Police arrested on Friday the chief suspect in the murder of the top state official on the unruly French island of Corsica , Interior Minister Nicolas Sarkozy said .","[[""Police"", ""arrested"", ""chief_suspect""], [""chief_suspect"", ""suspect_in"", ""murder""], [""murder"", ""victim"", ""top_state_official""], [""top_state_official"", ""location"", ""Corsica""], [""Nicolas_Sarkozy"", ""is"", ""Interior_Minister""], [""Nicolas_Sarkozy"", ""said"", ""chief_suspect_arrested""], [""Corsica"", ""is"", ""French_island""]]"
279,Mailblocks was founded five years after WebTV was acquired by Microsoft for $ 425 million .,"[[""Mailblocks"", ""founded_after"", ""WebTV_acquisition""], [""WebTV"", ""acquired_by"", ""Microsoft""], [""WebTV"", ""acquisition_price"", ""425_million""]]",WebTV was sold to Microsoft in 1997 for $ 425 million and today is called MSN TV .,"[[""WebTV"", ""sold_to"", ""Microsoft""], [""WebTV"", ""sale_year"", ""1997""], [""WebTV"", ""sale_price"", ""425_million""], [""WebTV"", ""now_called"", ""MSN_TV""]]"
