id,paragraph_1,kg_1,paragraph_2,kg_2
251,"The Chief Justice was the Chief Justice of the High Commission Territories ( Basutoland , Bechuanaland Protectorate & Swaziland ) . From 1951 the Chief Justices were :","[[""Chief_Justice"", ""of"", ""High_Commission_Territories""], [""High_Commission_Territories"", ""includes"", ""Basutoland""], [""High_Commission_Territories"", ""includes"", ""Bechuanaland_Protectorate""], [""High_Commission_Territories"", ""includes"", ""Swaziland""], [""Chief_Justice"", ""started_in"", ""1951""]]","The Chief Justice was the Chief Justice of the High Commission territories ( Swaziland , Bechuanaland Protectorate , Basutoland ) , and from 1951 onwards were Chief Justices :","[[""Chief_Justice"", ""of"", ""High_Commission_territories""], [""High_Commission_territories"", ""includes"", ""Swaziland""], [""High_Commission_territories"", ""includes"", ""Bechuanaland_Protectorate""], [""High_Commission_territories"", ""includes"", ""Basutoland""], [""Chief_Justice"", ""started_in"", ""1951""]]"
252,"Dresses for special occasions were made of striped silk with winged sleeves with a short `` Taqsireh '' jacket , known as Bethlehem jacket .","[[""Dresses"", ""made_of"", ""striped_silk""], [""Dresses"", ""have"", ""winged_sleeves""], [""Dresses"", ""have"", ""Taqsireh_jacket""], [""Taqsireh_jacket"", ""also_known_as"", ""Bethlehem_jacket""]]",Clothes for special occasions were made of striped silk with short sleeves with a winged `` Taqsireh '' jacket as bethlehem jacket .,"[[""Clothes"", ""made_of"", ""striped_silk""], [""Clothes"", ""have"", ""short_sleeves""], [""Clothes"", ""have"", ""Taqsireh_jacket""], [""Taqsireh_jacket"", ""also_known_as"", ""Bethlehem_jacket""]]"
253,"Spain , Germany and the Netherlands agreed to develop a trilateral basic design , which should be built and finally developed by each nation by itself .","[[""Spain"", ""agreed_with"", ""Germany""], [""Spain"", ""agreed_with"", ""Netherlands""], [""Germany"", ""agreed_with"", ""Netherlands""], [""Spain"", ""will_develop"", ""trilateral_basic_design""], [""Germany"", ""will_develop"", ""trilateral_basic_design""], [""Netherlands"", ""will_develop"", ""trilateral_basic_design""], [""trilateral_basic_design"", ""will_be_built_by"", ""Spain""], [""trilateral_basic_design"", ""will_be_built_by"", ""Germany""], [""trilateral_basic_design"", ""will_be_built_by"", ""Netherlands""]]","Spain , Germany and the Netherlands have agreed to develop a trilateral basic draft , which should be built by each nation itself and finally developed .","[[""Spain"", ""agreed_with"", ""Germany""], [""Spain"", ""agreed_with"", ""Netherlands""], [""Germany"", ""agreed_with"", ""Netherlands""], [""Spain"", ""will_develop"", ""trilateral_basic_draft""], [""Germany"", ""will_develop"", ""trilateral_basic_draft""], [""Netherlands"", ""will_develop"", ""trilateral_basic_draft""], [""trilateral_basic_draft"", ""will_be_built_by"", ""Spain""], [""trilateral_basic_draft"", ""will_be_built_by"", ""Germany""], [""trilateral_basic_draft"", ""will_be_built_by"", ""Netherlands""]]"
254,She is initially pink or white before becoming pale brown to reddish brown with whitish spots .,"[[""She"", ""is_initially"", ""pink""], [""She"", ""is_initially"", ""white""], [""She"", ""becomes"", ""pale_brown""], [""She"", ""becomes"", ""reddish_brown""], [""She"", ""has"", ""whitish_spots""]]",It is initially whitish before becoming pale brown to reddish brown with pink or white spots .,"[[""It"", ""is_initially"", ""whitish""], [""It"", ""becomes"", ""pale_brown""], [""It"", ""becomes"", ""reddish_brown""], [""It"", ""has"", ""pink_spots""], [""It"", ""has"", ""white_spots""]]"
255,Anna Maria Lena is a Greek Cypriot singer and songwriter . He represented Cyprus with the song `` Andy Paul '' in the Eurovision Song Contest 1984 in Luxembourg .,"[[""Anna_Maria_Lena"", ""is"", ""Greek_Cypriot_singer""], [""Anna_Maria_Lena"", ""is"", ""songwriter""], [""Anna_Maria_Lena"", ""represented"", ""Cyprus""], [""Anna_Maria_Lena"", ""performed"", ""Andy_Paul""], [""Eurovision_Song_Contest_1984"", ""location"", ""Luxembourg""], [""Anna_Maria_Lena"", ""participated_in"", ""Eurovision_Song_Contest_1984""]]",Anna Maria Lena is a Greek - Cypriot singer and songwriter who represented Cyprus with the song `` Andy Paul '' at the Eurovision Song Contest in Luxembourg in 1984 .,"[[""Anna_Maria_Lena"", ""is"", ""Greek_Cypriot_singer""], [""Anna_Maria_Lena"", ""is"", ""songwriter""], [""Anna_Maria_Lena"", ""represented"", ""Cyprus""], [""Anna_Maria_Lena"", ""performed"", ""Andy_Paul""], [""Eurovision_Song_Contest"", ""location"", ""Luxembourg""], [""Eurovision_Song_Contest"", ""year"", ""1984""], [""Anna_Maria_Lena"", ""participated_in"", ""Eurovision_Song_Contest""]]"
256,"The analytic functions are , in some sense , the antitheses of the flat functions .","[[""analytic_functions"", ""are_antitheses_of"", ""flat_functions""]]","In a sense , the flat functions are the antitheses of the analytic functions .","[[""flat_functions"", ""are_antitheses_of"", ""analytic_functions""]]"
257,He quickly enlisted in the U.S. Navy and served from 1942 -- 1943 .,"[[""He"", ""enlisted_in"", ""U.S._Navy""], [""He"", ""served_in"", ""U.S._Navy""], [""He"", ""served_from"", ""1942""], [""He"", ""served_to"", ""1943""]]",He served quickly in the U.S. Navy and joined from 1942-1943 .,"[[""He"", ""served_in"", ""U.S._Navy""], [""He"", ""joined_from"", ""1942""], [""He"", ""joined_to"", ""1943""]]"
258,"The 40 Watt Uptown was large and professional , and it was a major stop for underground independent music acts in the 1980s .","[[""40_Watt_Uptown"", ""was"", ""large""], [""40_Watt_Uptown"", ""was"", ""professional""], [""40_Watt_Uptown"", ""was_major_stop_for"", ""underground_independent_music_acts""], [""underground_independent_music_acts"", ""performed_in"", ""1980s""]]","The 40 Watt Uptown was large and professional , and it was a major stop for independent underground music players in the 80s .","[[""40_Watt_Uptown"", ""was"", ""large""], [""40_Watt_Uptown"", ""was"", ""professional""], [""40_Watt_Uptown"", ""was_major_stop_for"", ""independent_underground_music_players""], [""independent_underground_music_players"", ""performed_in"", ""80s""]]"
259,Ackman sold credit default swaps against MBIA corporate debt and bought the swaps for a large profit during the financial crisis of 2008 .,"[[""Ackman"", ""sold"", ""credit_default_swaps""], [""Ackman"", ""bought"", ""credit_default_swaps""], [""credit_default_swaps"", ""against"", ""MBIA_corporate_debt""], [""Ackman"", ""made_profit_in"", ""financial_crisis_2008""]]",Ackman bought credit default swaps against MBIA Corporate Debt and sold the swaps for a large profit during the financial crisis in 2008 .,"[[""Ackman"", ""bought"", ""credit_default_swaps""], [""Ackman"", ""sold"", ""credit_default_swaps""], [""credit_default_swaps"", ""against"", ""MBIA_Corporate_Debt""], [""Ackman"", ""made_profit_in"", ""financial_crisis_2008""]]"
260,"On 14 December 2011 , he was traded with Kyle Weiland to the Houston Astros for Reliever Mark Melancon .","[[""He"", ""was_traded_with"", ""Kyle_Weiland""], [""He"", ""was_traded_to"", ""Houston_Astros""], [""He"", ""was_traded_for"", ""Mark_Melancon""]]","On December 14 , 2011 , he was traded along with Mark Melancon to the Houston Astros for reliever Kyle Weiland .","[[""He"", ""was_traded_along_with"", ""Mark_Melancon""], [""He"", ""was_traded_to"", ""Houston_Astros""], [""He"", ""was_traded_for"", ""Kyle_Weiland""]]"
261,"Rufinus ( `` floruit '' 431 -- 432 ) was a praetorian prefect of the East , one of the most important officials of the Eastern Roman Empire .","[[""Rufinus"", ""was"", ""praetorian_prefect_of_the_East""], [""Rufinus"", ""floruit"", ""431_432""], [""praetorian_prefect_of_the_East"", ""is"", ""official_of_the_Eastern_Roman_Empire""]]","Rufinus ( `` floruit '' 431 -- 432 ) was an important prefect of the East , one of the most pretorian officials of the Eastern Roman Empire .","[[""Rufinus"", ""was"", ""prefect_of_the_East""], [""Rufinus"", ""floruit"", ""431_432""], [""prefect_of_the_East"", ""is"", ""official_of_the_Eastern_Roman_Empire""]]"
262,"Finland , East Prussia and occupied Poland ) .","[[""Finland"", ""location"", ""East_Prussia""], [""Finland"", ""location"", ""occupied_Poland""], [""East_Prussia"", ""location"", ""occupied_Poland""]]","occupied Finland , Prussia and Poland .","[[""occupied_Finland"", ""location"", ""Prussia""], [""occupied_Finland"", ""location"", ""Poland""], [""Prussia"", ""location"", ""Poland""]]"
263,Different reactions take place on the surface of a catalyst of a heterogeneous phase .,"[[""catalyst"", ""has"", ""heterogeneous_phase""], [""reactions"", ""take_place_on"", ""catalyst""], [""reactions"", ""occur_at"", ""surface""], [""surface"", ""is_part_of"", ""catalyst""]]",Reactions that take place on the surface of a catalyst of a different phase are also heterogeneous .,"[[""catalyst"", ""has"", ""different_phase""], [""reactions"", ""take_place_on"", ""catalyst""], [""reactions"", ""are"", ""heterogeneous""], [""catalyst"", ""has"", ""surface""]]"
264,"He died on 23 April 1881 in Newtown ( today Elmhurst Station ) , Flushing , Long Island , New York .","[[""Peter"", ""died_on"", ""23_April_1881""], [""Peter"", ""died_in"", ""Newtown""], [""Newtown"", ""also_known_as"", ""Elmhurst_Station""], [""Newtown"", ""location"", ""Flushing""], [""Flushing"", ""location"", ""Long_Island""], [""Long_Island"", ""location"", ""New_York""]]","He died on April 23 , 1881 in Long Island , New York ( today Elmhurst Station ) , Flushing , Newtown .","[[""Peter"", ""died_on"", ""23_April_1881""], [""Peter"", ""died_in"", ""Long_Island""], [""Long_Island"", ""location"", ""New_York""], [""Long_Island"", ""contains"", ""Elmhurst_Station""], [""Elmhurst_Station"", ""also_known_as"", ""Newtown""], [""Newtown"", ""location"", ""Flushing""]]"
265,The Roman - Catholic diocese of Masaka is a diocese in the city of Masaka in the church province of Kampala in Uganda .,"[[""Roman_Catholic_diocese_of_Masaka"", ""location"", ""Masaka""], [""Roman_Catholic_diocese_of_Masaka"", ""part_of"", ""Kampala""], [""Masaka"", ""location"", ""Uganda""]]",The Roman Catholic Diocese of Masaka is a diocese located in the city of Masaka in the Ecclesiastical province of Uganda in Kampala .,"[[""Roman_Catholic_Diocese_of_Masaka"", ""location"", ""Masaka""], [""Roman_Catholic_Diocese_of_Masaka"", ""part_of"", ""Uganda""], [""Masaka"", ""location"", ""Kampala""]]"
266,"He was commissioned on 14 October 1917 in West Medford First Lieutenant , and weeks later a married Fort Des Moines , Madeline Mabray Kountze .","[[""He"", ""commissioned_on"", ""14_October_1917""], [""He"", ""commissioned_at"", ""West_Medford""], [""He"", ""rank"", ""First_Lieutenant""], [""He"", ""married"", ""Madeline_Mabray_Kountze""], [""Madeline_Mabray_Kountze"", ""from"", ""Fort_Des_Moines""]]","He was commissioned first lieutenant on October 14 , 1917 at West Medford , and weeks later married a Fort Des Moines native , Madeline Mabray Kountze .","[[""He"", ""commissioned_on"", ""14_October_1917""], [""He"", ""commissioned_at"", ""West_Medford""], [""He"", ""rank"", ""First_Lieutenant""], [""He"", ""married"", ""Madeline_Mabray_Kountze""], [""Madeline_Mabray_Kountze"", ""from"", ""Fort_Des_Moines""]]"
267,The effect has mainly been observed on nuclear atoms which have alkaline properties particularly suitable for working with traps .,"[[""effect"", ""observed_on"", ""nuclear_atoms""], [""nuclear_atoms"", ""have"", ""alkaline_properties""], [""nuclear_atoms"", ""suitable_for"", ""traps""]]",The effect has been observed mainly on nuclear atoms with alkaline properties which are particularly suitable for working with traps .,"[[""effect"", ""observed_on"", ""nuclear_atoms""], [""nuclear_atoms"", ""have"", ""alkaline_properties""], [""nuclear_atoms"", ""suitable_for"", ""traps""]]"
268,"The most other common countries of birth were China 14.7 % , Philippines 7.0 % , India 5.1 % , Nepal 2.6 % and England 1.9 % .","[[""China"", ""percentage_of_birth"", ""14.7%""], [""Philippines"", ""percentage_of_birth"", ""7.0%""], [""India"", ""percentage_of_birth"", ""5.1%""], [""Nepal"", ""percentage_of_birth"", ""2.6%""], [""England"", ""percentage_of_birth"", ""1.9%""]]","The most common other birth countries were China 14.7 % , Philippines 7.0 % , India 5.1 % , Nepal 2.6 % and England 1.9 % .","[[""China"", ""percentage_of_birth"", ""14.7%""], [""Philippines"", ""percentage_of_birth"", ""7.0%""], [""India"", ""percentage_of_birth"", ""5.1%""], [""Nepal"", ""percentage_of_birth"", ""2.6%""], [""England"", ""percentage_of_birth"", ""1.9%""]]"
269,Janaki ( Viswanathan ) has two daughters : Mythili ( Amrutha ) and Venniradai Moorthy ( Mantra ) .,"[[""Janaki_Viswanathan"", ""has_daughters"", ""Mythili_Amrutha""], [""Janaki_Viswanathan"", ""has_daughters"", ""Venniradai_Moorthy_Mantra""]]",has two daughters : Mythili ( Amrutha ) and Venniradai Moorthy ( Mantra ) .,"[[""Janaki"", ""has_daughters"", ""Mythili_Amrutha""], [""Janaki"", ""has_daughters"", ""Venniradai_Moorthy_Mantra""]]"
270,"Raúl Varela Luthier is endorsed by Wenstone Amps , DS Pickups , MST Pedals , Kikemol Straps and Xavier Moyano .","[[""Raúl_Varela_Luthier"", ""endorsed_by"", ""Wenstone_Amps""], [""Raúl_Varela_Luthier"", ""endorsed_by"", ""DS_Pickups""], [""Raúl_Varela_Luthier"", ""endorsed_by"", ""MST_Pedals""], [""Raúl_Varela_Luthier"", ""endorsed_by"", ""Kikemol_Straps""], [""Raúl_Varela_Luthier"", ""endorsed_by"", ""Xavier_Moyano""]]","Xavier Moyano is supported by Wenstone Amps , DS Pickups , MST Pedals , Kikemol Straps and Raúl Varela Luthier .","[[""Xavier_Moyano"", ""supported_by"", ""Wenstone_Amps""], [""Xavier_Moyano"", ""supported_by"", ""DS_Pickups""], [""Xavier_Moyano"", ""supported_by"", ""MST_Pedals""], [""Xavier_Moyano"", ""supported_by"", ""Kikemol_Straps""], [""Xavier_Moyano"", ""supported_by"", ""Raúl_Varela_Luthier""]]"
271,"On August 30 , 2017 , the Chicago Red Stars acquired Kristie Mewis from Dash für Brian .","[[""Chicago_Red_Stars"", ""acquired"", ""Kristie_Mewis""], [""Chicago_Red_Stars"", ""acquired_Kristie_Mewis_from"", ""Dash""], [""Dash"", ""traded_Kristie_Mewis_for"", ""Brian""]]","On August 30 , 2017 , the Chicago Red Stars acquired Kristie Mewis from the Dash for Brian .","[[""Chicago_Red_Stars"", ""acquired"", ""Kristie_Mewis""], [""Chicago_Red_Stars"", ""acquired_Kristie_Mewis_from"", ""Dash""], [""Dash"", ""traded_Kristie_Mewis_for"", ""Brian""]]"
272,"Vitetta 's former student , Linda Buck , won the Nobel Prize in Physiology or Medicine in 2004 .","[[""Vitetta"", ""former_student"", ""Linda_Buck""], [""Linda_Buck"", ""won"", ""Nobel_Prize_in_Physiology_or_Medicine""], [""Nobel_Prize_in_Physiology_or_Medicine"", ""year"", ""2004""]]","Linda Buck , former student of Vitetta , won the 2004 Nobel Prize in Physiology or Medicine in 2004 .","[[""Vitetta"", ""former_student"", ""Linda_Buck""], [""Linda_Buck"", ""won"", ""Nobel_Prize_in_Physiology_or_Medicine""], [""Nobel_Prize_in_Physiology_or_Medicine"", ""year"", ""2004""]]"
273,"The Legacy of the Aldenata , also known as the Posleen War Series , is the military universe of one of John Ringo 's fictional science fiction series .","[[""Legacy_of_the_Aldenata"", ""also_known_as"", ""Posleen_War_Series""], [""Posleen_War_Series"", ""is"", ""military_universe""], [""Legacy_of_the_Aldenata"", ""is"", ""military_universe""], [""John_Ringo"", ""creator"", ""Legacy_of_the_Aldenata""], [""Legacy_of_the_Aldenata"", ""instance_of"", ""science_fiction_series""]]","The heritage of the Aldenata , also known as the Posleen War Series , is the military universe of one of the fictional science - fiction - series by John Ringo .","[[""Heritage_of_the_Aldenata"", ""also_known_as"", ""Posleen_War_Series""], [""Posleen_War_Series"", ""is"", ""military_universe""], [""Heritage_of_the_Aldenata"", ""is"", ""military_universe""], [""John_Ringo"", ""author_of"", ""Heritage_of_the_Aldenata""], [""Heritage_of_the_Aldenata"", ""instance_of"", ""science_fiction_series""]]"
