id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity
268,"recover , return to former state",return to a former condition .,"[[""recover"", ""means"", ""return_to_former_state""]]","[[""return"", ""means"", ""to_a_former_condition""]]",1.0,0.0,0.0,0.0,1.0,0.6845144634480841,0.7160630171032757,0.7476115707584674,0.7791601244136588,0.8107086780688504,0.842257231724042,0.8738057853792336,0.9053543390344252,0.9369028926896168,0.9684514463448084,1.0,0.7435861365558343,0.7082239736903548
269,three children are eating their food .,the deer jumped over the fence .,"[[""children"", ""are_eating"", ""food""], [""children"", ""number"", ""three""]]","[[""deer"", ""jumped_over"", ""fence""]]",0.0,0.0,0.0979587510228157,0.0,0.0,0.08992213339922311,0.0809299200593008,0.07193770671937849,0.06294549337945618,0.05395328003953387,0.04496106669961156,0.035968853359689246,0.026976640019766938,0.01798442667984462,0.00899221333992231,0.0,0.13576049313678346,0.2975897057174849
270,"but if europe 's performance continues to decline , would this perception survive ?",but this picture can survive a continuing decline ?,"[[""Europe"", ""performance_decline"", ""perception""]]","[[""picture"", ""can_survive"", ""decline""]]",0.0,0.0,0.0,0.0,0.0,0.41701627371790334,0.375314646346113,0.3336130189743227,0.2919113916025323,0.250209764230742,0.20850813685895167,0.16680650948716136,0.12510488211537102,0.08340325474358065,0.041701627371790326,0.0,0.32992703155517183,0.43716185593042933
271,"provide with rails , as by laying .",lay with rails .,"[[""rails"", ""used_for"", ""laying""]]","[[""rails"", ""used_for"", ""laying""]]",1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999991361911,0.999999999222572,0.999999999308953,0.9999999993953337,0.9999999994817147,0.9999999995680955,0.9999999996544764,0.9999999997408573,0.9999999998272382,0.9999999999136191,1.0,0.9999999910593033,0.9999999439610208
272,pro-market economists don 't object to corporations that blatantly use snob appeal to promote their products .,the economists pro-market do not oppose the companies which openly use the attraction of the luxury to promote their products .,"[[""pro-market_economists"", ""do_not_object_to"", ""corporations""], [""corporations"", ""use"", ""snob_appeal""], [""snob_appeal"", ""used_for"", ""promoting_products""]]","[[""pro-market_economists"", ""do_not_oppose"", ""companies""], [""companies"", ""use"", ""attraction_of_luxury""], [""attraction_of_luxury"", ""used_for"", ""promoting_products""]]",0.375,0.33102136850357056,0.5780520439147949,0.2916666666666667,0.375,0.7450120405479997,0.7080108364931997,0.6710096324383998,0.6340084283835998,0.5970072243287998,0.5600060202739998,0.5230048162191998,0.4860036121643999,0.44900240810959996,0.4120012040548,0.375,0.7786924534160894,0.7341802877722916
273,"the company will launch 800 hot spots , or "" wi-fi zones , "" later this summer , and plans to have more than 2,100 by the end of the year .","the service will launch later this summer with 800 locations , and sprint plans 2,100 locations by the end of the year .","[[""company"", ""will_launch"", ""800_hot_spots""], [""800_hot_spots"", ""also_known_as"", ""wi-fi_zones""], [""company"", ""plans_to_have"", ""more_than_2,100_hot_spots""], [""more_than_2,100_hot_spots"", ""launch_by"", ""end_of_the_year""]]","[[""service"", ""will_launch"", ""later_this_summer""], [""service"", ""will_launch_with"", ""800_locations""], [""sprint"", ""plans"", ""2,100_locations""], [""2,100_locations"", ""planned_by"", ""end_of_the_year""]]",0.28867513459481287,0.0,0.00039114244282245636,0.18257418583505539,0.22360679774997896,0.6885340841438153,0.6420413555044318,0.5955486268650481,0.5490558982256644,0.5025631695862808,0.45607044094689714,0.4095777123075135,0.3630849836681299,0.3165922550287462,0.2700995263893626,0.22360679774997896,0.6317528030910091,0.6782231982206168
274,a man is preparing a snake for cooking .,the man is dropping sliced cucumbers into water .,"[[""man"", ""preparing"", ""snake""], [""snake"", ""being_prepared_for"", ""cooking""], [""man"", ""cooking"", ""snake""]]","[[""man"", ""dropping"", ""sliced_cucumbers""], [""sliced_cucumbers"", ""being_dropped_into"", ""water""], [""man"", ""interacting_with"", ""water""]]",0.05555555555555555,0.0,0.21827757358551025,0.05555555555555555,0.05555555555555555,0.4367334806368571,0.3986156881287269,0.3604978956205968,0.3223801031124666,0.28426231060433643,0.2461445180962063,0.20802672558807617,0.16990893307994603,0.13179114057181585,0.09367334806368569,0.05555555555555555,0.44024326333142355,0.43023322617827886
275,a woman is slicing some tomatoes .,a woman is chopping a potato .,"[[""woman"", ""slicing"", ""tomatoes""]]","[[""woman"", ""chopping"", ""potato""]]",0.08333333333333333,0.1729341447353363,0.41785430908203125,0.08333333333333333,0.08333333333333333,0.7121892241057554,0.6493036350285132,0.586418045951271,0.5235324568740287,0.46064686779678654,0.39776127871954436,0.33487568964230213,0.27199010056505996,0.20910451148781772,0.14621892241057552,0.08333333333333333,0.7357086380794116,0.6977255040358916
276,escape or avoid a situation or responsibility,use cunning or deceit to escape or avoid .,"[[""situation"", ""can_be_avoided_by"", ""escape""], [""responsibility"", ""can_be_avoided_by"", ""escape""], [""situation"", ""can_be_avoided_by"", ""avoid""], [""responsibility"", ""can_be_avoided_by"", ""avoid""]]","[[""cunning"", ""used_to"", ""escape""], [""deceit"", ""used_to"", ""escape""], [""cunning"", ""used_to"", ""avoid""], [""deceit"", ""used_to"", ""avoid""], [""situation"", ""can_be_avoided_by"", ""cunning""], [""situation"", ""can_be_avoided_by"", ""deceit""], [""situation"", ""can_be_avoided_by"", ""escape""], [""situation"", ""can_be_avoided_by"", ""avoid""]]",0.4330127018922193,0.03767841309309006,0.7009922862052917,0.11180339887498948,0.4330127018922193,0.9421152957468187,0.8912050363613588,0.8402947769758988,0.7893845175904388,0.738474258204979,0.687563998819519,0.636653739434059,0.5857434800485992,0.5348332206631392,0.4839229612776792,0.4330127018922193,0.9508466106569531,0.7562690727523431
277,( parliament adopted the legislative resolution ),( parliament adopted the legislative resolution ),"[[""parliament"", ""adopted"", ""legislative_resolution""]]","[[""parliament"", ""adopted"", ""legislative_resolution""]]",1.0,1.0,0.9999999403953552,1.0,1.0,0.9999999174469212,0.9999999257022291,0.999999933957537,0.9999999422128447,0.9999999504681527,0.9999999587234606,0.9999999669787685,0.9999999752340764,0.9999999834893842,0.9999999917446921,1.0,1.0,0.9999999901975523
278,committee with supervisory powers,a committee having supervisory powers .,"[[""committee"", ""has"", ""supervisory_powers""]]","[[""committee"", ""has"", ""supervisory_powers""]]",1.0,1.0,1.0,1.0,1.0,0.9999999991528936,0.9999999992376043,0.999999999322315,0.9999999994070254,0.9999999994917361,0.9999999995764468,0.9999999996611575,0.9999999997458681,0.9999999998305787,0.9999999999152893,1.0,0.9999999284744192,0.9999999905335273
279,"several relatives of australian victims of the attack were in court to witness the proceedings , but few balinese attended the trial .","several relatives of australian victims of the attack sat in the front row of the court , but few balinese attended the trial .","[[""Australian_victims"", ""relatives_of"", ""relatives""], [""relatives"", ""attended"", ""court""], [""relatives"", ""witnessed"", ""proceedings""], [""Balisene"", ""attended"", ""trial""], [""trial"", ""held_in"", ""court""], [""attack"", ""had_victims"", ""Australian_victims""], [""Australian_victims"", ""from"", ""Australia""]]","[[""Australian_victims"", ""relatives_of"", ""relatives""], [""relatives"", ""sat_in"", ""front_row""], [""front_row"", ""located_in"", ""court""], [""relatives"", ""attended"", ""trial""], [""Balisene"", ""attended"", ""trial""], [""trial"", ""held_in"", ""court""], [""attack"", ""had_victims"", ""Australian_victims""], [""Australian_victims"", ""from"", ""Australia""]]",0.4008918628686366,0.6657856106758118,0.8370570540428162,0.3958333333333333,0.4008918628686366,0.9797793185095108,0.9218905729454234,0.864001827381336,0.8061130818172485,0.7482243362531612,0.6903355906890737,0.6324468451249863,0.574558099560899,0.5166693539968115,0.458780608432724,0.4008918628686366,0.967524328553461,0.9093411846867764
280,a man is cycling .,a man is talking .,"[[""man"", ""is_cycling"", ""True""]]","[[""man"", ""is_talking"", ""True""]]",1.0,1.0,0.9999999403953552,1.0,1.0,0.6653712112141742,0.6988340900927568,0.7322969689713394,0.7657598478499219,0.7992227267285046,0.832685605607087,0.8661484844856697,0.8996113633642522,0.9330742422428349,0.9665371211214174,1.0,0.726905802818022,0.668687301005586
281,"frank quattrone , the former credit suisse first boston technology investment-banking guru , reportedly pleaded not guilty tuesday to charges of obstruction of justice and witness tampering .",new york - ( dow jones ) - former star investment banker frank quattrone pleaded not guilty tuesday to criminal charges of obstruction of justice and witness tampering .,"[[""Frank_Quattrone"", ""occupation"", ""investment_banking_guru""], [""Frank_Quattrone"", ""former_employer"", ""Credit_Suisse_First_Boston""], [""Frank_Quattrone"", ""pleaded"", ""not_guilty""], [""Frank_Quattrone"", ""charged_with"", ""obstruction_of_justice""], [""Frank_Quattrone"", ""charged_with"", ""witness_tampering""], [""obstruction_of_justice"", ""type_of"", ""charge""], [""witness_tampering"", ""type_of"", ""charge""]]","[[""Frank_Quattrone"", ""occupation"", ""investment_banker""], [""Frank_Quattrone"", ""pleaded"", ""not_guilty""], [""Frank_Quattrone"", ""charged_with"", ""obstruction_of_justice""], [""Frank_Quattrone"", ""charged_with"", ""witness_tampering""], [""obstruction_of_justice"", ""type_of"", ""criminal_charge""], [""witness_tampering"", ""type_of"", ""criminal_charge""], [""New_York"", ""location_of"", ""court""]]",0.38575837490522974,0.2862662076950073,0.7636507749557495,0.2004459314343183,0.38575837490522974,0.9521839171736503,0.8955413629468082,0.8388988087199661,0.782256254493124,0.725613700266282,0.66897114603944,0.6123285918125979,0.555686037585756,0.4990434833589138,0.4424009291320718,0.38575837490522974,0.9100970745525745,0.7835223329610974
282,"indeed , the french philosopher marcel gauchet entitled a recent book democracy against itself .",we can also note that the french philosopher marcel gauchet entitled the recent books against democracy itself .,"[[""Marcel_Gauchet"", ""entitled"", ""democracy_against_itself""], [""Marcel_Gauchet"", ""nationality"", ""French""], [""democracy_against_itself"", ""written_by"", ""Marcel_Gauchet""]]","[[""Marcel_Gauchet"", ""entitled"", ""against_democracy_itself""], [""Marcel_Gauchet"", ""nationality"", ""French""], [""against_democracy_itself"", ""written_by"", ""Marcel_Gauchet""]]",1.0,0.9511715173721313,0.8953939080238342,0.3888888888888889,1.0,0.9897400615808255,0.990766055422743,0.9917920492646604,0.9928180431065778,0.9938440369484953,0.9948700307904128,0.9958960246323302,0.9969220184742477,0.997948012316165,0.9989740061580825,1.0,0.9894975474779363,0.9965400600409045
52,there must be a balance as a whole .,the unity must be in balance .,"[[""balance"", ""required_for"", ""whole""]]","[[""unity"", ""requires"", ""balance""]]",0.08333333333333333,0.5054710507392883,0.39983734488487244,0.08333333333333333,0.08333333333333333,0.5496327271500625,0.5030027877683896,0.4563728483867167,0.40974290900504373,0.3631129696233708,0.31648303024169794,0.269853090860025,0.2232231514783521,0.17659321209667914,0.12996327271500624,0.08333333333333333,0.6311319636319714,0.6757215302607638
55,some results are remarkable .,some results .,[],[],,,,,,,,,,,,,,,,,,
96,then perhaps we could have avoided a catastrophe .,perhaps we should have been able to prevent a disaster .,[],[],,,,,,,,,,,,,,,,,,
112,there must be a balance as a whole .,the whole must be in balance .,"[[""balance"", ""required_for"", ""whole""]]","[[""whole"", ""requires"", ""balance""]]",0.16666666666666666,0.9999999403953552,1.0,0.16666666666666666,0.16666666666666666,0.7943664084216265,0.7315964342461306,0.6688264600706346,0.6060564858951386,0.5432865117196426,0.4805165375441466,0.4177465633686506,0.35497658919315467,0.2922066150176586,0.22943664084216264,0.16666666666666666,0.8518976654411472,0.8554506509482596
113,"thank you , commissioner .","thank you , commissioner .","[[""commissioner"", ""received_thanks_from"", ""unknown_entity""]]","[[""commissioner"", ""received_thanks_from"", ""unknown_entity""]]",1.0,1.0,0.9999999403953552,1.0,1.0,0.999999915608634,0.9999999240477706,0.9999999324869073,0.9999999409260438,0.9999999493651804,0.999999957804317,0.9999999662434536,0.9999999746825903,0.9999999831217268,0.9999999915608634,1.0,1.0,0.999999992054852
119,forcefully request,request urgently and forcefully .,[],[],,,,,,,,,,,,,,,,,,
147,change one for another,"give to , and receive from , one another .",[],[],,,,,,,,,,,,,,,,,,
148,( cause to ) survive,cause to move by pulling .,[],"[[""cause"", ""results_in"", ""move""], [""move"", ""caused_by"", ""pulling""]]",,,,,,,,,,,,,,,,,,
149,then perhaps we could have avoided a catastrophe .,we would perhaps have been able to then avoid a disaster .,[],[],,,,,,,,,,,,,,,,,,
159,[ provide with a new or different resting place,provide with a new seat .,"[[""new"", ""relation"", ""resting_place""]]","[[""new"", ""relation"", ""seat""]]",0.08333333333333333,0.7145282626152039,0.7601358890533447,0.08333333333333333,0.08333333333333333,0.6142027803971202,0.5611158356907415,0.5080288909843629,0.4549419462779841,0.4018550015716054,0.34876805686522677,0.29568111215884807,0.2425941674524694,0.18950722274609066,0.13642027803971202,0.08333333333333333,0.7332307317596117,0.7149353713229673
186,then perhaps we could have avoided a catastrophe .,we maybe then could have avoided a catastrophe .,[],[],,,,,,,,,,,,,,,,,,
229,impress or affect deeply ( emotionally ) .,impress or affect deeply .,"[[""impress"", ""synonym"", ""affect_deeply""], [""impress"", ""relation"", ""emotionally""], [""affect_deeply"", ""relation"", ""emotionally""]]","[[""impress"", ""synonym"", ""affect_deeply""]]",0.13608276348795434,0.608869194984436,0.8495690822601318,0.13608276348795434,0.13608276348795434,0.8303380548039146,0.7609125256723187,0.6914869965407225,0.6220614674091265,0.5526359382775305,0.4832104091459345,0.41378488001433844,0.34435935088274244,0.2749338217511464,0.20550829261955036,0.13608276348795434,0.8488718906395323,0.8671342886111031
283,"stick out , jut out , protrude",extend out or project in space .,"[[""stick_out"", ""synonym_of"", ""jut_out""], [""stick_out"", ""synonym_of"", ""protrude""], [""jut_out"", ""synonym_of"", ""protrude""]]","[[""extend_out"", ""meaning"", ""project_in_space""]]",0.0,0.0,0.0,0.0,0.0,0.45960137743633267,0.4136412396926994,0.36768110194906617,0.32172096420543284,0.2757608264617996,0.22980068871816633,0.18384055097453308,0.13788041323089983,0.09192027548726651,0.04596013774363326,0.0,0.45524869150618463,0.48972522915207095
284,"they are ignorant , poor , and sick .","they are poor , sick and uncultivated .","[[""they"", ""are"", ""ignorant""], [""they"", ""are"", ""poor""], [""they"", ""are"", ""sick""]]","[[""they"", ""are"", ""poor""], [""they"", ""are"", ""sick""], [""they"", ""are"", ""uncultivated""]]",0.6254627916220946,0.829979658126831,0.9037465453147888,0.5416666666666666,0.6254627916220946,0.9236892804665549,0.8938666315821089,0.8640439826976628,0.8342213338132167,0.8043986849287708,0.7745760360443248,0.7447533871598787,0.7149307382754326,0.6851080893909867,0.6552854405065406,0.6254627916220946,0.9241512550427109,0.7308623556311169
